date,Appliances
2016-03-1413:10:00,570
2016-03-1413:20:00,300
2016-03-1413:30:00,230
2016-03-1413:40:00,240
2016-03-1413:50:00,220
2016-03-1414:00:00,180
2016-03-1414:10:00,100
2016-03-1414:20:00,240
2016-03-1414:30:00,690
2016-03-1414:40:00,490
2016-03-1414:50:00,320
2016-03-1415:00:00,240
2016-03-1415:10:00,270
2016-03-1415:20:00,230
2016-03-1415:30:00,220
2016-03-1415:40:00,190
2016-03-1415:50:00,80
2016-03-1416:00:00,240
2016-03-1416:10:00,460
2016-03-1416:20:00,590
2016-03-1416:30:00,550
2016-03-1416:40:00,560
2016-03-1416:50:00,350
2016-03-1417:00:00,250
2016-03-1417:10:00,210
2016-03-1417:20:00,150
2016-03-1417:30:00,80
2016-03-1417:40:00,210
2016-03-1417:50:00,580
2016-03-1418:00:00,310
2016-03-1418:10:00,270
2016-03-1418:20:00,250
2016-03-1418:30:00,380
2016-03-1418:40:00,470
2016-03-1418:50:00,290
2016-03-1419:00:00,80
2016-03-1419:10:00,90
2016-03-1419:20:00,100
2016-03-1419:30:00,100
2016-03-1419:40:00,110
2016-03-1419:50:00,110
2016-03-1420:00:00,140
2016-03-1420:10:00,110
2016-03-1420:20:00,110
2016-03-1420:30:00,90
2016-03-1420:40:00,110
2016-03-1420:50:00,90
2016-03-1421:00:00,100
2016-03-1421:10:00,120
2016-03-1421:20:00,110
2016-03-1421:30:00,100
2016-03-1421:40:00,100
2016-03-1421:50:00,120
2016-03-1422:00:00,110
2016-03-1422:10:00,90
2016-03-1422:20:00,70
2016-03-1422:30:00,60
2016-03-1422:40:00,70
2016-03-1422:50:00,60
2016-03-1423:00:00,50
2016-03-1423:10:00,60
2016-03-1423:20:00,60
2016-03-1423:30:00,60
2016-03-1423:40:00,70
2016-03-1423:50:00,70
2016-03-1500:00:00,50
2016-03-1500:10:00,60
2016-03-1500:20:00,40
2016-03-1500:30:00,40
2016-03-1500:40:00,20
2016-03-1500:50:00,30
2016-03-1501:00:00,30
2016-03-1501:10:00,60
2016-03-1501:20:00,50
2016-03-1501:30:00,50
2016-03-1501:40:00,50
2016-03-1501:50:00,50
2016-03-1502:00:00,40
2016-03-1502:10:00,50
2016-03-1502:20:00,40
2016-03-1502:30:00,50
2016-03-1502:40:00,60
2016-03-1502:50:00,50
2016-03-1503:00:00,50
2016-03-1503:10:00,40
2016-03-1503:20:00,40
2016-03-1503:30:00,30
2016-03-1503:40:00,30
2016-03-1503:50:00,30
2016-03-1504:00:00,40
2016-03-1504:10:00,60
2016-03-1504:20:00,50
2016-03-1504:30:00,50
2016-03-1504:40:00,50
2016-03-1504:50:00,40
2016-03-1505:00:00,50
2016-03-1505:10:00,50
2016-03-1505:20:00,60
2016-03-1505:30:00,50
2016-03-1505:40:00,40
2016-03-1505:50:00,60
2016-03-1506:00:00,40
2016-03-1506:10:00,50
2016-03-1506:20:00,40
2016-03-1506:30:00,50
2016-03-1506:40:00,40
2016-03-1506:50:00,40
2016-03-1507:00:00,130
2016-03-1507:10:00,330
2016-03-1507:20:00,220
2016-03-1507:30:00,110
2016-03-1507:40:00,60
2016-03-1507:50:00,60
2016-03-1508:00:00,70
2016-03-1508:10:00,60
2016-03-1508:20:00,70
2016-03-1508:30:00,40
2016-03-1508:40:00,50
2016-03-1508:50:00,50
2016-03-1509:00:00,210
2016-03-1509:10:00,160
2016-03-1509:20:00,50
2016-03-1509:30:00,70
2016-03-1509:40:00,80
2016-03-1509:50:00,50
2016-03-1510:00:00,50
2016-03-1510:10:00,50
2016-03-1510:20:00,60
2016-03-1510:30:00,60
2016-03-1510:40:00,70
2016-03-1510:50:00,60
2016-03-1511:00:00,60
2016-03-1511:10:00,60
2016-03-1511:20:00,50
2016-03-1511:30:00,40
2016-03-1511:40:00,40
2016-03-1511:50:00,40
2016-03-1512:00:00,40
2016-03-1512:10:00,60
2016-03-1512:20:00,150
2016-03-1512:30:00,280
2016-03-1512:40:00,100
2016-03-1512:50:00,90
2016-03-1513:00:00,130
2016-03-1513:10:00,120
2016-03-1513:20:00,50
2016-03-1513:30:00,70
2016-03-1513:40:00,50
2016-03-1513:50:00,50
2016-03-1514:00:00,50
2016-03-1514:10:00,50
2016-03-1514:20:00,50
2016-03-1514:30:00,60
2016-03-1514:40:00,60
2016-03-1514:50:00,50
2016-03-1515:00:00,40
2016-03-1515:10:00,70
2016-03-1515:20:00,70
2016-03-1515:30:00,70
2016-03-1515:40:00,50
2016-03-1515:50:00,50
2016-03-1516:00:00,60
2016-03-1516:10:00,70
2016-03-1516:20:00,130
2016-03-1516:30:00,360
2016-03-1516:40:00,90
2016-03-1516:50:00,100
2016-03-1517:00:00,60
2016-03-1517:10:00,80
2016-03-1517:20:00,70
2016-03-1517:30:00,270
2016-03-1517:40:00,210
2016-03-1517:50:00,150
2016-03-1518:00:00,130
2016-03-1518:10:00,210
2016-03-1518:20:00,550
2016-03-1518:30:00,470
2016-03-1518:40:00,280
2016-03-1518:50:00,120
2016-03-1519:00:00,100
2016-03-1519:10:00,370
2016-03-1519:20:00,140
2016-03-1519:30:00,470
2016-03-1519:40:00,130
2016-03-1519:50:00,280
2016-03-1520:00:00,350
2016-03-1520:10:00,170
2016-03-1520:20:00,120
2016-03-1520:30:00,100
2016-03-1520:40:00,120
2016-03-1520:50:00,400
2016-03-1521:00:00,310
2016-03-1521:10:00,130
2016-03-1521:20:00,110
2016-03-1521:30:00,120
2016-03-1521:40:00,90
2016-03-1521:50:00,80
2016-03-1522:00:00,90
2016-03-1522:10:00,70
2016-03-1522:20:00,60
2016-03-1522:30:00,50
2016-03-1522:40:00,40
2016-03-1522:50:00,60
2016-03-1523:00:00,60
2016-03-1523:10:00,60
2016-03-1523:20:00,60
2016-03-1523:30:00,60
2016-03-1523:40:00,60
2016-03-1523:50:00,70
2016-03-1600:00:00,70
2016-03-1600:10:00,70
2016-03-1600:20:00,60
2016-03-1600:30:00,60
2016-03-1600:40:00,60
2016-03-1600:50:00,40
2016-03-1601:00:00,30
2016-03-1601:10:00,50
2016-03-1601:20:00,60
2016-03-1601:30:00,80
2016-03-1601:40:00,60
2016-03-1601:50:00,50
2016-03-1602:00:00,60
2016-03-1602:10:00,40
2016-03-1602:20:00,50
2016-03-1602:30:00,50
2016-03-1602:40:00,50
2016-03-1602:50:00,60
2016-03-1603:00:00,50
2016-03-1603:10:00,40
2016-03-1603:20:00,40
2016-03-1603:30:00,30
2016-03-1603:40:00,20
2016-03-1603:50:00,30
2016-03-1604:00:00,60
2016-03-1604:10:00,50
2016-03-1604:20:00,60
2016-03-1604:30:00,40
2016-03-1604:40:00,50
2016-03-1604:50:00,50
2016-03-1605:00:00,40
2016-03-1605:10:00,50
2016-03-1605:20:00,60
2016-03-1605:30:00,40
2016-03-1605:40:00,50
2016-03-1605:50:00,40
2016-03-1606:00:00,50
2016-03-1606:10:00,50
2016-03-1606:20:00,30
2016-03-1606:30:00,30
2016-03-1606:40:00,30
2016-03-1606:50:00,50
2016-03-1607:00:00,60
2016-03-1607:10:00,60
2016-03-1607:20:00,180
2016-03-1607:30:00,350
2016-03-1607:40:00,180
2016-03-1607:50:00,110
2016-03-1608:00:00,100
2016-03-1608:10:00,70
2016-03-1608:20:00,90
2016-03-1608:30:00,80
2016-03-1608:40:00,90
2016-03-1608:50:00,70
2016-03-1609:00:00,370
2016-03-1609:10:00,780
2016-03-1609:20:00,460
2016-03-1609:30:00,370
2016-03-1609:40:00,300
2016-03-1609:50:00,320
2016-03-1610:00:00,300
2016-03-1610:10:00,210
2016-03-1610:20:00,120
2016-03-1610:30:00,50
2016-03-1610:40:00,180
2016-03-1610:50:00,200
2016-03-1611:00:00,230
2016-03-1611:10:00,110
2016-03-1611:20:00,50
2016-03-1611:30:00,70
2016-03-1611:40:00,130
2016-03-1611:50:00,50
2016-03-1612:00:00,80
2016-03-1612:10:00,90
2016-03-1612:20:00,70
2016-03-1612:30:00,300
2016-03-1612:40:00,100
2016-03-1612:50:00,40
2016-03-1613:00:00,160
2016-03-1613:10:00,90
2016-03-1613:20:00,120
2016-03-1613:30:00,90
2016-03-1613:40:00,100
2016-03-1613:50:00,90
2016-03-1614:00:00,530
2016-03-1614:10:00,710
2016-03-1614:20:00,420
2016-03-1614:30:00,340
2016-03-1614:40:00,340
2016-03-1614:50:00,270
2016-03-1615:00:00,300
2016-03-1615:10:00,210
2016-03-1615:20:00,130
2016-03-1615:30:00,80
2016-03-1615:40:00,90
2016-03-1615:50:00,110
2016-03-1616:00:00,90
2016-03-1616:10:00,70
2016-03-1616:20:00,90
2016-03-1616:30:00,100
2016-03-1616:40:00,90
2016-03-1616:50:00,640
2016-03-1617:00:00,600
2016-03-1617:10:00,330
2016-03-1617:20:00,350
2016-03-1617:30:00,320
2016-03-1617:40:00,420
2016-03-1617:50:00,510
2016-03-1618:00:00,740
2016-03-1618:10:00,590
2016-03-1618:20:00,390
2016-03-1618:30:00,760
2016-03-1618:40:00,560
2016-03-1618:50:00,340
2016-03-1619:00:00,320
2016-03-1619:10:00,270
2016-03-1619:20:00,180
2016-03-1619:30:00,140
2016-03-1619:40:00,130
2016-03-1619:50:00,140
2016-03-1620:00:00,120
2016-03-1620:10:00,130
2016-03-1620:20:00,140
2016-03-1620:30:00,160
2016-03-1620:40:00,140
2016-03-1620:50:00,140
2016-03-1621:00:00,130
2016-03-1621:10:00,120
2016-03-1621:20:00,70
2016-03-1621:30:00,90
2016-03-1621:40:00,100
2016-03-1621:50:00,90
2016-03-1622:00:00,90
2016-03-1622:10:00,40
2016-03-1622:20:00,60
2016-03-1622:30:00,40
2016-03-1622:40:00,40
2016-03-1622:50:00,30
2016-03-1623:00:00,30
2016-03-1623:10:00,40
2016-03-1623:20:00,50
2016-03-1623:30:00,50
2016-03-1623:40:00,60
2016-03-1623:50:00,40
2016-03-1700:00:00,60
2016-03-1700:10:00,40
2016-03-1700:20:00,60
2016-03-1700:30:00,50
2016-03-1700:40:00,60
2016-03-1700:50:00,50
2016-03-1701:00:00,50
2016-03-1701:10:00,50
2016-03-1701:20:00,50
2016-03-1701:30:00,40
2016-03-1701:40:00,60
2016-03-1701:50:00,50
2016-03-1702:00:00,50
2016-03-1702:10:00,50
2016-03-1702:20:00,30
2016-03-1702:30:00,30
2016-03-1702:40:00,30
2016-03-1702:50:00,30
2016-03-1703:00:00,60
2016-03-1703:10:00,50
2016-03-1703:20:00,50
2016-03-1703:30:00,50
2016-03-1703:40:00,50
2016-03-1703:50:00,50
2016-03-1704:00:00,50
2016-03-1704:10:00,40
2016-03-1704:20:00,40
2016-03-1704:30:00,60
2016-03-1704:40:00,50
2016-03-1704:50:00,60
2016-03-1705:00:00,50
2016-03-1705:10:00,40
2016-03-1705:20:00,50
2016-03-1705:30:00,50
2016-03-1705:40:00,50
2016-03-1705:50:00,20
2016-03-1706:00:00,40
2016-03-1706:10:00,30
2016-03-1706:20:00,40
2016-03-1706:30:00,50
2016-03-1706:40:00,50
2016-03-1706:50:00,60
2016-03-1707:00:00,50
2016-03-1707:10:00,60
2016-03-1707:20:00,60
2016-03-1707:30:00,90
2016-03-1707:40:00,70
2016-03-1707:50:00,50
2016-03-1708:00:00,40
2016-03-1708:10:00,70
2016-03-1708:20:00,330
2016-03-1708:30:00,260
2016-03-1708:40:00,200
2016-03-1708:50:00,150
2016-03-1709:00:00,70
2016-03-1709:10:00,60
2016-03-1709:20:00,80
2016-03-1709:30:00,70
2016-03-1709:40:00,80
2016-03-1709:50:00,80
2016-03-1710:00:00,80
2016-03-1710:10:00,80
2016-03-1710:20:00,260
2016-03-1710:30:00,420
2016-03-1710:40:00,150
2016-03-1710:50:00,60
2016-03-1711:00:00,60
2016-03-1711:10:00,60
2016-03-1711:20:00,60
2016-03-1711:30:00,40
2016-03-1711:40:00,50
2016-03-1711:50:00,40
2016-03-1712:00:00,180
2016-03-1712:10:00,100
2016-03-1712:20:00,60
2016-03-1712:30:00,60
2016-03-1712:40:00,60
2016-03-1712:50:00,80
2016-03-1713:00:00,70
2016-03-1713:10:00,50
2016-03-1713:20:00,50
2016-03-1713:30:00,50
2016-03-1713:40:00,50
2016-03-1713:50:00,40
2016-03-1714:00:00,60
2016-03-1714:10:00,50
2016-03-1714:20:00,60
2016-03-1714:30:00,60
2016-03-1714:40:00,40
2016-03-1714:50:00,50
2016-03-1715:00:00,50
2016-03-1715:10:00,60
2016-03-1715:20:00,80
2016-03-1715:30:00,80
2016-03-1715:40:00,70
2016-03-1715:50:00,80
2016-03-1716:00:00,80
2016-03-1716:10:00,100
2016-03-1716:20:00,80
2016-03-1716:30:00,80
2016-03-1716:40:00,90
2016-03-1716:50:00,90
2016-03-1717:00:00,100
2016-03-1717:10:00,110
2016-03-1717:20:00,90
2016-03-1717:30:00,100
2016-03-1717:40:00,80
2016-03-1717:50:00,70
2016-03-1718:00:00,110
2016-03-1718:10:00,100
2016-03-1718:20:00,360
2016-03-1718:30:00,350
2016-03-1718:40:00,190
2016-03-1718:50:00,590
2016-03-1719:00:00,90
2016-03-1719:10:00,110
2016-03-1719:20:00,110
2016-03-1719:30:00,140
2016-03-1719:40:00,130
2016-03-1719:50:00,180
2016-03-1720:00:00,130
2016-03-1720:10:00,140
2016-03-1720:20:00,140
2016-03-1720:30:00,120
2016-03-1720:40:00,150
2016-03-1720:50:00,130
2016-03-1721:00:00,130
2016-03-1721:10:00,110
2016-03-1721:20:00,90
2016-03-1721:30:00,70
2016-03-1721:40:00,70
2016-03-1721:50:00,100
2016-03-1722:00:00,80
2016-03-1722:10:00,80
2016-03-1722:20:00,60
2016-03-1722:30:00,70
2016-03-1722:40:00,70
2016-03-1722:50:00,60
2016-03-1723:00:00,70
2016-03-1723:10:00,50
2016-03-1723:20:00,60
2016-03-1723:30:00,60
2016-03-1723:40:00,70
2016-03-1723:50:00,70
2016-03-1800:00:00,50
2016-03-1800:10:00,40
2016-03-1800:20:00,30
2016-03-1800:30:00,30
2016-03-1800:40:00,30
2016-03-1800:50:00,50
2016-03-1801:00:00,50
2016-03-1801:10:00,50
2016-03-1801:20:00,60
2016-03-1801:30:00,50
2016-03-1801:40:00,50
2016-03-1801:50:00,50
2016-03-1802:00:00,40
2016-03-1802:10:00,50
2016-03-1802:20:00,50
2016-03-1802:30:00,60
2016-03-1802:40:00,60
2016-03-1802:50:00,50
2016-03-1803:00:00,50
2016-03-1803:10:00,40
2016-03-1803:20:00,20
2016-03-1803:30:00,30
2016-03-1803:40:00,30
2016-03-1803:50:00,50
2016-03-1804:00:00,60
2016-03-1804:10:00,40
2016-03-1804:20:00,50
2016-03-1804:30:00,50
2016-03-1804:40:00,50
2016-03-1804:50:00,50
2016-03-1805:00:00,50
2016-03-1805:10:00,50
2016-03-1805:20:00,50
2016-03-1805:30:00,50
2016-03-1805:40:00,50
2016-03-1805:50:00,40
2016-03-1806:00:00,50
2016-03-1806:10:00,50
2016-03-1806:20:00,50
2016-03-1806:30:00,50
2016-03-1806:40:00,30
2016-03-1806:50:00,50
2016-03-1807:00:00,20
2016-03-1807:10:00,60
2016-03-1807:20:00,80
2016-03-1807:30:00,90
2016-03-1807:40:00,50
2016-03-1807:50:00,60
2016-03-1808:00:00,60
2016-03-1808:10:00,50
2016-03-1808:20:00,50
2016-03-1808:30:00,50
2016-03-1808:40:00,40
2016-03-1808:50:00,50
2016-03-1809:00:00,50
2016-03-1809:10:00,70
2016-03-1809:20:00,50
2016-03-1809:30:00,30
2016-03-1809:40:00,30
2016-03-1809:50:00,30
2016-03-1810:00:00,40
2016-03-1810:10:00,40
2016-03-1810:20:00,60
2016-03-1810:30:00,60
2016-03-1810:40:00,50
2016-03-1810:50:00,70
2016-03-1811:00:00,40
2016-03-1811:10:00,60
2016-03-1811:20:00,50
2016-03-1811:30:00,40
2016-03-1811:40:00,60
2016-03-1811:50:00,50
2016-03-1812:00:00,130
2016-03-1812:10:00,90
2016-03-1812:20:00,70
2016-03-1812:30:00,70
2016-03-1812:40:00,70
2016-03-1812:50:00,70
2016-03-1813:00:00,60
2016-03-1813:10:00,60
2016-03-1813:20:00,60
2016-03-1813:30:00,60
2016-03-1813:40:00,50
2016-03-1813:50:00,50
2016-03-1814:00:00,50
2016-03-1814:10:00,50
2016-03-1814:20:00,40
2016-03-1814:30:00,60
2016-03-1814:40:00,50
2016-03-1814:50:00,60
2016-03-1815:00:00,50
2016-03-1815:10:00,60
2016-03-1815:20:00,50
2016-03-1815:30:00,40
2016-03-1815:40:00,50
2016-03-1815:50:00,50
2016-03-1816:00:00,60
2016-03-1816:10:00,50
2016-03-1816:20:00,50
2016-03-1816:30:00,50
2016-03-1816:40:00,50
2016-03-1816:50:00,80
2016-03-1817:00:00,80
2016-03-1817:10:00,90
2016-03-1817:20:00,90
2016-03-1817:30:00,80
2016-03-1817:40:00,80
2016-03-1817:50:00,70
2016-03-1818:00:00,70
2016-03-1818:10:00,240
2016-03-1818:20:00,250
2016-03-1818:30:00,100
2016-03-1818:40:00,110
2016-03-1818:50:00,130
2016-03-1819:00:00,120
2016-03-1819:10:00,120
2016-03-1819:20:00,110
2016-03-1819:30:00,120
2016-03-1819:40:00,110
2016-03-1819:50:00,110
2016-03-1820:00:00,130
2016-03-1820:10:00,110
2016-03-1820:20:00,110
2016-03-1820:30:00,80
2016-03-1820:40:00,80
2016-03-1820:50:00,80
2016-03-1821:00:00,70
2016-03-1821:10:00,90
2016-03-1821:20:00,80
2016-03-1821:30:00,70
2016-03-1821:40:00,80
2016-03-1821:50:00,80
2016-03-1822:00:00,80
2016-03-1822:10:00,50
2016-03-1822:20:00,60
2016-03-1822:30:00,30
2016-03-1822:40:00,30
2016-03-1822:50:00,40
2016-03-1823:00:00,30
2016-03-1823:10:00,60
2016-03-1823:20:00,50
2016-03-1823:30:00,80
2016-03-1823:40:00,50
2016-03-1823:50:00,50
2016-03-1900:00:00,60
2016-03-1900:10:00,50
2016-03-1900:20:00,60
2016-03-1900:30:00,50
2016-03-1900:40:00,50
2016-03-1900:50:00,50
2016-03-1901:00:00,40
2016-03-1901:10:00,50
2016-03-1901:20:00,60
2016-03-1901:30:00,50
2016-03-1901:40:00,40
2016-03-1901:50:00,40
2016-03-1902:00:00,30
2016-03-1902:10:00,30
2016-03-1902:20:00,50
2016-03-1902:30:00,50
2016-03-1902:40:00,50
2016-03-1902:50:00,50
2016-03-1903:00:00,60
2016-03-1903:10:00,50
2016-03-1903:20:00,50
2016-03-1903:30:00,60
2016-03-1903:40:00,50
2016-03-1903:50:00,50
2016-03-1904:00:00,40
2016-03-1904:10:00,40
2016-03-1904:20:00,60
2016-03-1904:30:00,50
2016-03-1904:40:00,60
2016-03-1904:50:00,40
2016-03-1905:00:00,30
2016-03-1905:10:00,20
2016-03-1905:20:00,20
2016-03-1905:30:00,50
2016-03-1905:40:00,50
2016-03-1905:50:00,60
2016-03-1906:00:00,50
2016-03-1906:10:00,60
2016-03-1906:20:00,50
2016-03-1906:30:00,50
2016-03-1906:40:00,50
2016-03-1906:50:00,50
2016-03-1907:00:00,50
2016-03-1907:10:00,60
2016-03-1907:20:00,60
2016-03-1907:30:00,50
2016-03-1907:40:00,60
2016-03-1907:50:00,60
2016-03-1908:00:00,50
2016-03-1908:10:00,30
2016-03-1908:20:00,30
2016-03-1908:30:00,110
2016-03-1908:40:00,50
2016-03-1908:50:00,120
2016-03-1909:00:00,350
2016-03-1909:10:00,60
2016-03-1909:20:00,60
2016-03-1909:30:00,60
2016-03-1909:40:00,280
2016-03-1909:50:00,360
2016-03-1910:00:00,120
2016-03-1910:10:00,80
2016-03-1910:20:00,110
2016-03-1910:30:00,70
2016-03-1910:40:00,90
2016-03-1910:50:00,190
2016-03-1911:00:00,420
2016-03-1911:10:00,230
2016-03-1911:20:00,650
2016-03-1911:30:00,690
2016-03-1911:40:00,410
2016-03-1911:50:00,330
2016-03-1912:00:00,320
2016-03-1912:10:00,300
2016-03-1912:20:00,270
2016-03-1912:30:00,140
2016-03-1912:40:00,110
2016-03-1912:50:00,340
2016-03-1913:00:00,370
2016-03-1913:10:00,290
2016-03-1913:20:00,310
2016-03-1913:30:00,270
2016-03-1913:40:00,260
2016-03-1913:50:00,230
2016-03-1914:00:00,200
2016-03-1914:10:00,90
2016-03-1914:20:00,100
2016-03-1914:30:00,110
2016-03-1914:40:00,90
2016-03-1914:50:00,100
2016-03-1915:00:00,100
2016-03-1915:10:00,90
2016-03-1915:20:00,80
2016-03-1915:30:00,80
2016-03-1915:40:00,80
2016-03-1915:50:00,60
2016-03-1916:00:00,90
2016-03-1916:10:00,80
2016-03-1916:20:00,110
2016-03-1916:30:00,120
2016-03-1916:40:00,100
2016-03-1916:50:00,110
2016-03-1917:00:00,100
2016-03-1917:10:00,100
2016-03-1917:20:00,90
2016-03-1917:30:00,80
2016-03-1917:40:00,80
2016-03-1917:50:00,90
2016-03-1918:00:00,110
2016-03-1918:10:00,110
2016-03-1918:20:00,130
2016-03-1918:30:00,220
2016-03-1918:40:00,200
2016-03-1918:50:00,150
2016-03-1919:00:00,140
2016-03-1919:10:00,120
2016-03-1919:20:00,90
2016-03-1919:30:00,100
2016-03-1919:40:00,110
2016-03-1919:50:00,120
2016-03-1920:00:00,140
2016-03-1920:10:00,110
2016-03-1920:20:00,100
2016-03-1920:30:00,120
2016-03-1920:40:00,100
2016-03-1920:50:00,80
2016-03-1921:00:00,100
2016-03-1921:10:00,100
2016-03-1921:20:00,100
2016-03-1921:30:00,100
2016-03-1921:40:00,90
2016-03-1921:50:00,100
2016-03-1922:00:00,90
2016-03-1922:10:00,90
2016-03-1922:20:00,80
2016-03-1922:30:00,40
2016-03-1922:40:00,70
2016-03-1922:50:00,60
2016-03-1923:00:00,50
2016-03-1923:10:00,30
2016-03-1923:20:00,30
2016-03-1923:30:00,40
2016-03-1923:40:00,50
2016-03-1923:50:00,60
2016-03-2000:00:00,50
2016-03-2000:10:00,60
2016-03-2000:20:00,70
2016-03-2000:30:00,60
2016-03-2000:40:00,50
2016-03-2000:50:00,60
2016-03-2001:00:00,50
2016-03-2001:10:00,50
2016-03-2001:20:00,60
2016-03-2001:30:00,50
2016-03-2001:40:00,60
2016-03-2001:50:00,70
2016-03-2002:00:00,50
2016-03-2002:10:00,60
2016-03-2002:20:00,50
2016-03-2002:30:00,50
2016-03-2002:40:00,40
2016-03-2002:50:00,40
2016-03-2003:00:00,30
2016-03-2003:10:00,40
2016-03-2003:20:00,70
2016-03-2003:30:00,60
2016-03-2003:40:00,60
2016-03-2003:50:00,50
2016-03-2004:00:00,50
2016-03-2004:10:00,60
2016-03-2004:20:00,50
2016-03-2004:30:00,60
2016-03-2004:40:00,60
2016-03-2004:50:00,60
2016-03-2005:00:00,50
2016-03-2005:10:00,60
2016-03-2005:20:00,50
2016-03-2005:30:00,50
2016-03-2005:40:00,50
2016-03-2005:50:00,60
2016-03-2006:00:00,60
2016-03-2006:10:00,60
2016-03-2006:20:00,50
2016-03-2006:30:00,50
2016-03-2006:40:00,40
2016-03-2006:50:00,40
2016-03-2007:00:00,30
2016-03-2007:10:00,50
2016-03-2007:20:00,60
2016-03-2007:30:00,60
2016-03-2007:40:00,60
2016-03-2007:50:00,60
2016-03-2008:00:00,80
2016-03-2008:10:00,110
2016-03-2008:20:00,100
2016-03-2008:30:00,90
2016-03-2008:40:00,100
2016-03-2008:50:00,100
2016-03-2009:00:00,90
2016-03-2009:10:00,100
2016-03-2009:20:00,90
2016-03-2009:30:00,140
2016-03-2009:40:00,370
2016-03-2009:50:00,230
2016-03-2010:00:00,100
2016-03-2010:10:00,90
2016-03-2010:20:00,140
2016-03-2010:30:00,150
2016-03-2010:40:00,110
2016-03-2010:50:00,130
2016-03-2011:00:00,100
2016-03-2011:10:00,130
2016-03-2011:20:00,490
2016-03-2011:30:00,410
2016-03-2011:40:00,360
2016-03-2011:50:00,340
2016-03-2012:00:00,310
2016-03-2012:10:00,290
2016-03-2012:20:00,230
2016-03-2012:30:00,150
2016-03-2012:40:00,100
2016-03-2012:50:00,110
2016-03-2013:00:00,120
2016-03-2013:10:00,120
2016-03-2013:20:00,120
2016-03-2013:30:00,110
2016-03-2013:40:00,120
2016-03-2013:50:00,110
2016-03-2014:00:00,110
2016-03-2014:10:00,230
2016-03-2014:20:00,180
2016-03-2014:30:00,70
2016-03-2014:40:00,70
2016-03-2014:50:00,80
2016-03-2015:00:00,80
2016-03-2015:10:00,100
2016-03-2015:20:00,80
2016-03-2015:30:00,90
2016-03-2015:40:00,80
2016-03-2015:50:00,100
2016-03-2016:00:00,100
2016-03-2016:10:00,80
2016-03-2016:20:00,100
2016-03-2016:30:00,160
2016-03-2016:40:00,460
2016-03-2016:50:00,120
2016-03-2017:00:00,70
2016-03-2017:10:00,100
2016-03-2017:20:00,100
2016-03-2017:30:00,130
2016-03-2017:40:00,110
2016-03-2017:50:00,110
2016-03-2018:00:00,220
2016-03-2018:10:00,430
2016-03-2018:20:00,290
2016-03-2018:30:00,250
2016-03-2018:40:00,260
2016-03-2018:50:00,250
2016-03-2019:00:00,240
2016-03-2019:10:00,190
2016-03-2019:20:00,70
2016-03-2019:30:00,80
2016-03-2019:40:00,90
2016-03-2019:50:00,100
2016-03-2020:00:00,110
2016-03-2020:10:00,130
2016-03-2020:20:00,170
2016-03-2020:30:00,120
2016-03-2020:40:00,110
2016-03-2020:50:00,120
2016-03-2021:00:00,120
2016-03-2021:10:00,110
2016-03-2021:20:00,120
2016-03-2021:30:00,130
2016-03-2021:40:00,130
2016-03-2021:50:00,130
2016-03-2022:00:00,80
2016-03-2022:10:00,80
2016-03-2022:20:00,60
2016-03-2022:30:00,60
2016-03-2022:40:00,40
2016-03-2022:50:00,60
2016-03-2023:00:00,60
2016-03-2023:10:00,50
2016-03-2023:20:00,40
2016-03-2023:30:00,40
2016-03-2023:40:00,30
2016-03-2023:50:00,60
2016-03-2100:00:00,50
2016-03-2100:10:00,50
2016-03-2100:20:00,60
2016-03-2100:30:00,60
2016-03-2100:40:00,60
2016-03-2100:50:00,70
2016-03-2101:00:00,50
2016-03-2101:10:00,60
2016-03-2101:20:00,50
2016-03-2101:30:00,50
2016-03-2101:40:00,50
2016-03-2101:50:00,50
2016-03-2102:00:00,70
2016-03-2102:10:00,60
2016-03-2102:20:00,60
2016-03-2102:30:00,50
2016-03-2102:40:00,50
2016-03-2102:50:00,50
2016-03-2103:00:00,40
2016-03-2103:10:00,30
2016-03-2103:20:00,30
2016-03-2103:30:00,50
2016-03-2103:40:00,50
2016-03-2103:50:00,70
2016-03-2104:00:00,50
2016-03-2104:10:00,50
2016-03-2104:20:00,60
2016-03-2104:30:00,50
2016-03-2104:40:00,50
2016-03-2104:50:00,60
2016-03-2105:00:00,60
2016-03-2105:10:00,60
2016-03-2105:20:00,60
2016-03-2105:30:00,50
2016-03-2105:40:00,50
2016-03-2105:50:00,50
2016-03-2106:00:00,50
2016-03-2106:10:00,90
2016-03-2106:20:00,60
2016-03-2106:30:00,70
2016-03-2106:40:00,370
2016-03-2106:50:00,70
2016-03-2107:00:00,60
2016-03-2107:10:00,50
2016-03-2107:20:00,50
2016-03-2107:30:00,70
2016-03-2107:40:00,80
2016-03-2107:50:00,70
2016-03-2108:00:00,80
2016-03-2108:10:00,70
2016-03-2108:20:00,60
2016-03-2108:30:00,60
2016-03-2108:40:00,370
2016-03-2108:50:00,380
2016-03-2109:00:00,50
2016-03-2109:10:00,70
2016-03-2109:20:00,60
2016-03-2109:30:00,50
2016-03-2109:40:00,60
2016-03-2109:50:00,50
2016-03-2110:00:00,60
2016-03-2110:10:00,50
2016-03-2110:20:00,40
2016-03-2110:30:00,60
2016-03-2110:40:00,50
2016-03-2110:50:00,40
2016-03-2111:00:00,70
2016-03-2111:10:00,60
2016-03-2111:20:00,60
2016-03-2111:30:00,60
